ID,HinhAnh,HangXe,DongXe,NamSX,XuatXu,KieuDang,SoKm,NgoaiThat,NoiThat,NhienLieu,DongCo,HopSo,DanDong,Gia
118,https://s.bonbanh.com/uploads/users/220202/car/4611951/m_1664530298.119.jpg,BMW,3 Series,2013,Nhập khẩu,Sedan,100000,Trắng,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,620000000
119,https://s.bonbanh.com/uploads/users/596238/car/4578123/m_1662865077.461.jpeg,Toyota,Yaris,2016,Nhập khẩu,Hatchback,60000,Trắng,Đen,Xăng,1.3,Số tự động,FWD - Dẫn động cầu trước,469000000
120,https://s.bonbanh.com/uploads/users/41620/car/4458865/m_1661603204.806.jpeg,Hyundai,SantaFe,2021,Lắp ráp trong nước,SUV,15000,Trắng,Nâu,Dầu,2.2,Số tự động,AWD - 4 bánh toàn thời gian,1425000000
121,https://s.bonbanh.com/uploads/users/220202/car/4487109/m_1657975793.548.jpeg,Toyota,Camry,2011,Lắp ráp trong nước,Sedan,78000,Đen,Kem,Xăng,2.4,Số tự động,FWD - Dẫn động cầu trước,505000000
122,https://s.bonbanh.com/uploads/users/178628/car/4611570/m_1664520427.393.jpeg,Hyundai,Accent,2019,Lắp ráp trong nước,Sedan,30000,Bạc,Nhiều màu,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,468000000
123,https://s.bonbanh.com/uploads/users/616852/car/4585097/m_1663209924.809.jpg,Toyota,Land Cruiser,2019,Nhập khẩu,SUV,30000,Đen,Đen,Xăng,4.6,Số tự động,AWD - 4 bánh toàn thời gian,4690000000
124,https://s.bonbanh.com/uploads/users/104430/car/4541817/m_1660884179.520.jpg,Mercedes Benz,S class,2016,Nhập khẩu,Sedan,39000,Đen,Kem,Xăng,4.7,Số tự động,RFD - Dẫn động cầu sau,2850000000
125,https://s.bonbanh.com/uploads/users/586513/car/4569811/m_1662447170.394.jpg,Chevrolet,Cruze,2017,Lắp ráp trong nước,Sedan,54000,Đen,Đen,Xăng,1.8,Số tự động,FWD - Dẫn động cầu trước,435000000
126,https://s.bonbanh.com/uploads/users/491624/car/4589455/m_1663407167.130.jpg,Honda,City,2017,Lắp ráp trong nước,Sedan,72741,Trắng,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,479000000
127,https://s.bonbanh.com/uploads/users/34391/car/4482893/m_1657771058.855.jpg,Kia,Rondo,2017,Lắp ráp trong nước,SUV,80849,Trắng,Kem,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,522000000
128,https://s.bonbanh.com/uploads/users/515800/car/4607547/m_1664333066.181.jpg,Mercedes Benz,S class,2017,Lắp ráp trong nước,Sedan,24000,Đen,Kem,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,2650000000
129,https://s.bonbanh.com/uploads/users/543668/car/4237542/m_1649669520.883.jpeg,Rolls Royce,Ghost,2016,Nhập khẩu,Sedan,10000,Xanh,Kem,Xăng,6.6,Số tự động,AWD - 4 bánh toàn thời gian,18500000000
130,https://s.bonbanh.com/uploads/users/549663/car/4606055/m_1664253884.271.jpeg,Honda,CRV,2021,Lắp ráp trong nước,SUV,13000,Trắng,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,1060000000
131,https://s.bonbanh.com/uploads/users/674690/car/4619708/m_1664940441.648.jpeg,Toyota,Hilux,2015,Nhập khẩu,Bán tải / Pickup,10000,Đỏ,Xám,Dầu,3,Số tay,4WD - Dẫn động 4 bánh,565000000
132,https://s.bonbanh.com/uploads/users/373026/car/4566581/m_1662279766.310.jpg,Kia,Cerato,2016,Lắp ráp trong nước,Sedan,70000,Đen,Nhiều màu,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,485000000
133,https://s.bonbanh.com/uploads/users/167882/car/4541855/m_1660885444.766.jpg,Toyota,Land Cruiser,2019,Nhập khẩu,SUV,28000,Trắng,Đen,Xăng,4.6,Số tự động,AWD - 4 bánh toàn thời gian,4990000000
134,https://s.bonbanh.com/uploads/users/181593/car/4423252/m_1654659434.jpeg,Ford,Focus,2017,Lắp ráp trong nước,Sedan,50000,Trắng,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,595000000
135,https://s.bonbanh.com/uploads/users/373026/car/4601172/m_1663992084.920.jpg,Hyundai,Accent,2021,Lắp ráp trong nước,Sedan,19000,Đỏ,Nhiều màu,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,545000000
136,https://s.bonbanh.com/uploads/users/167882/car/4610970/m_1664505524.556.jpg,Mercedes Benz,E class,2009,Lắp ráp trong nước,Sedan,90000,Đen,Đen,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,599000000
137,https://s.bonbanh.com/uploads/users/181593/car/4588820/m_1663387505.691.jpeg,Toyota,Prado,2006,Nhập khẩu,SUV,200000,Đen,Đen,Dầu,3,Số tay,4WD - Dẫn động 4 bánh,650000000
138,https://s.bonbanh.com/uploads/users/571308/car/4619738/m_1664941157.161.jpg,Ford,Everest,2019,Nhập khẩu,SUV,56789,Đen,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,1255000000
139,https://s.bonbanh.com/uploads/users/581828/car/4550227/m_1661331631.124.jpg,Hyundai,SantaFe,2021,Lắp ráp trong nước,SUV,10000,Trắng,Nâu,Xăng,2.4,Số tự động,AWD - 4 bánh toàn thời gian,1130000000
140,https://s.bonbanh.com/uploads/users/581828/car/4533980/m_1660468935.154.jpg,BMW,3 Series,2014,Nhập khẩu,Sedan,71000,Đỏ,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,699000000
141,https://s.bonbanh.com/uploads/users/524183/car/4576440/m_1662776213.446.jpg,Toyota,Zace,2004,Lắp ráp trong nước,SUV,198500,Xanh,Nhiều màu,Xăng,1.8,Số tay,RFD - Dẫn động cầu sau,165000000
142,https://s.bonbanh.com/uploads/users/3697/car/4582406/m_1663061126.226.jpg,Lexus,RX,2021,Nhập khẩu,SUV,3000,Trắng,Cam,Xăng,3.5,Số tự động,AWD - 4 bánh toàn thời gian,4585000000
143,https://s.bonbanh.com/uploads/users/465614/car/4498603/m_1658578950.692.jpeg,Mercedes Benz,S class,2018,Lắp ráp trong nước,Sedan,40000,Đen,Nâu,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,3480000000
144,https://s.bonbanh.com/uploads/users/620299/car/4585687/m_1663227431.949.jpg,Chevrolet,Colorado,2019,Nhập khẩu,Bán tải / Pickup,79000,Đỏ,Kem,Dầu,2.5,Số tự động,RFD - Dẫn động cầu sau,495000000
145,https://s.bonbanh.com/uploads/users/73434/car/4498660/m_1658581529.214.jpg,Hyundai,SantaFe,2021,Lắp ráp trong nước,SUV,12239,Trắng,Đỏ,Xăng,2.5,Số tự động,AWD - 4 bánh toàn thời gian,1339000000
146,https://s.bonbanh.com/uploads/users/512542/car/4596590/m_1663754240.279.jpg,Toyota,Fortuner,2021,Lắp ráp trong nước,SUV,17000,Trắng,Đen,Dầu,2.4,Số tự động,RFD - Dẫn động cầu sau,1148000000
147,https://s.bonbanh.com/uploads/users/28524/car/4490610/m_1658195886.126.jpg,Bentley,Flying Spur,2014,Nhập khẩu,Sedan,28000,Trắng,Kem,Xăng,4,Số tự động,RFD - Dẫn động cầu sau,7200000000
148,https://s.bonbanh.com/uploads/users/141491/car/4573667/m_1662623254.546.jpg,Lexus,NX,2020,Nhập khẩu,SUV,30000,Xám,Đen,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,2450000000
149,https://s.bonbanh.com/uploads/users/626039/car/4560898/m_1661920595.837.jpeg,Kia,Forte,2011,Lắp ráp trong nước,Sedan,11100,Đen,Ghi,Xăng,1.6,Số tay,FWD - Dẫn động cầu trước,310000000
150,https://s.bonbanh.com/uploads/users/164332/car/4496982/m_1658487218.225.jpeg,Hyundai,SantaFe,2021,Lắp ráp trong nước,SUV,19000,Đen,Nâu,Xăng,2.4,Số tự động,AWD - 4 bánh toàn thời gian,1139000000
151,https://s.bonbanh.com/uploads/users/127611/car/4481121/m_1657682521.639.jpg,LandRover,Range Rover Sport,2014,Nhập khẩu,SUV,50000,Trắng,Màu khác,Xăng,3,Số tự động,AWD - 4 bánh toàn thời gian,2680000000
152,https://s.bonbanh.com/uploads/users/626039/car/4511814/m_1659281885.422.jpeg,Ford,Everest,2013,Lắp ráp trong nước,SUV,140000,Hồng,Ghi,Dầu,2.5,Số tay,RFD - Dẫn động cầu sau,465000000
153,https://s.bonbanh.com/uploads/users/38401/car/4107108/m_1637998829.989.jpg,Audi,A4,2015,Nhập khẩu,Sedan,52000,Nâu,Nâu,Xăng,1.8,Số tự động,FWD - Dẫn động cầu trước,830000000
154,https://s.bonbanh.com/uploads/users/555509/car/4496201/m_1658461361.128.jpg,BMW,5 Series,2011,Nhập khẩu,Sedan,90000,Xanh,Kem,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,755000000
155,https://s.bonbanh.com/uploads/users/164332/car/4536747/m_1660626637.736.jpeg,Lexus,LX,2010,Nhập khẩu,SUV,90000,Đen,Ghi,Xăng,5.7,Số tự động,AWD - 4 bánh toàn thời gian,2347000000
156,https://s.bonbanh.com/uploads/users/141491/car/4573511/m_1662620020.988.jpg,Volvo,XC60,2018,Nhập khẩu,SUV,48000,Trắng,Nâu,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,2020000000
157,https://s.bonbanh.com/uploads/users/536710/car/4545061/m_1661065478.874.jpeg,Ford,Everest,2011,Lắp ráp trong nước,SUV,100000,Đen,Kem,Dầu,2.5,Số tay,RFD - Dẫn động cầu sau,425000000
158,https://s.bonbanh.com/uploads/users/493733/car/4486146/m_1657940868.186.jpeg,Mazda,BT50,2018,Nhập khẩu,Bán tải / Pickup,64000,Nâu,Nâu,Dầu,2.2,Số tay,4WD - Dẫn động 4 bánh,550000000
159,https://s.bonbanh.com/uploads/users/437625/car/4511628/m_1659410131.jpeg,BMW,7 Series,2021,Nhập khẩu,Sedan,3500,Trắng,Nâu,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,6200000000
160,https://s.bonbanh.com/uploads/users/37010/car/4524714/m_1659966006.495.jpg,Ford,Ranger,2018,Nhập khẩu,Bán tải / Pickup,50000,Trắng,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,780000000
161,https://s.bonbanh.com/uploads/users/649006/car/4366121/m_1651721976.203.jpg,BMW,3 Series,2016,Nhập khẩu,Sedan,50000,Trắng,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,860000000
162,https://s.bonbanh.com/uploads/users/543256/car/4448420/m_1655906595.511.jpeg,Lexus,RX,2017,Nhập khẩu,SUV,50000,Trắng,Nâu,Xăng,3.5,Số tự động,AWD - 4 bánh toàn thời gian,3180000000
163,https://s.bonbanh.com/uploads/users/388036/car/4471326/m_1657165937.210.jpeg,Ford,Ranger,2017,Nhập khẩu,Bán tải / Pickup,79000,Vàng,Nhiều màu,Dầu,3.2,Số tự động,4WD - Dẫn động 4 bánh,769000000
164,https://s.bonbanh.com/uploads/users/198545/car/4606017/m_1664253002.148.jpg,VinFast,Lux SA 2.0,2019,Lắp ráp trong nước,SUV,30000,Xám,Nâu,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,970000000
165,https://s.bonbanh.com/uploads/users/160794/car/4480150/m_1657617530.676.jpg,BMW,3 Series,2013,Nhập khẩu,Sedan,45000,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,699000000
166,https://s.bonbanh.com/uploads/users/673031/car/4615621/m_1664762200.880.jpg,Toyota,Land Cruiser,2017,Nhập khẩu,SUV,50000,Đen,Đen,Xăng,4.6,Số tự động,AWD - 4 bánh toàn thời gian,3790000000
167,https://s.bonbanh.com/uploads/users/637625/car/4594027/m_1663651481.515.jpg,Toyota,Fortuner,2016,Nhập khẩu,SUV,80000,Nâu,Nâu,Dầu,2.4,Số tay,RFD - Dẫn động cầu sau,799000000
168,https://s.bonbanh.com/uploads/users/637237/car/4537432/m_1660645976.851.jpg,Kia,Cerato,2019,Lắp ráp trong nước,Sedan,45000,Trắng,Kem,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,590000000
169,https://s.bonbanh.com/uploads/users/637237/car/4521448/m_1659776818.275.jpg,Kia,Sorento,2020,Lắp ráp trong nước,SUV,25000,Trắng,Kem,Dầu,2.2,Số tự động,AWD - 4 bánh toàn thời gian,1270000000
170,https://s.bonbanh.com/uploads/users/75165/car/4614931/m_1664703767.752.jpg,Mazda,CX5,2018,Lắp ráp trong nước,SUV,60000,Đỏ,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,750000000
171,https://s.bonbanh.com/uploads/users/135253/car/4510114/m_1659176886.493.jpeg,Mazda,BT50,2018,Nhập khẩu,Bán tải / Pickup,28638,Trắng,Đen,Dầu,2.2,Số tự động,RFD - Dẫn động cầu sau,599000000
172,https://s.bonbanh.com/uploads/users/528778/car/4321050/m_1649318073.168.jpg,Ford,Ranger,2018,Nhập khẩu,Bán tải / Pickup,50000,Trắng,Nhiều màu,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,868000000
173,https://s.bonbanh.com/uploads/users/271374/car/4567676/m_1662352351.871.jpg,Mercedes Benz,E class,2016,Lắp ráp trong nước,Sedan,55555,Đen,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,1330000000
174,https://s.bonbanh.com/uploads/users/660040/car/4477444/m_1657505713.300.jpeg,Porsche,Macan,2021,Nhập khẩu,SUV,2000,Trắng,Đỏ,Xăng,3,Số tự động,AWD - 4 bánh toàn thời gian,5388000000
175,https://s.bonbanh.com/uploads/users/215493/car/4604873/m_1664856119.279.jpeg,Hyundai,SantaFe,2009,Nhập khẩu,SUV,180000,Đen,Đen,Dầu,2,Số tự động,FWD - Dẫn động cầu trước,445000000
176,https://s.bonbanh.com/uploads/users/545458/car/4507535/m_1659062107.214.jpg,Hyundai,Elantra,2020,Lắp ráp trong nước,Sedan,20000,Trắng,Kem,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,650000000
177,https://s.bonbanh.com/uploads/users/11688/car/4598341/m_1663838837.580.jpeg,Honda,CRV,2013,Lắp ráp trong nước,SUV,91234,Bạc,Đen,Xăng,2.4,Số tự động,FWD - Dẫn động cầu trước,555000000
178,https://s.bonbanh.com/uploads/users/461898/car/4595645/m_1663732091.413.jpeg,Mercedes Benz,S class,2019,Lắp ráp trong nước,Sedan,36000,Đen,Đen,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,3989000000
179,https://s.bonbanh.com/uploads/users/407433/car/4507849/m_1659069936.201.jpeg,Kia,Carens,2012,Lắp ráp trong nước,Crossover,85689,Vàng,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,335000000
180,https://s.bonbanh.com/uploads/users/407433/car/4507849/m_1659069936.201.jpeg,Kia,Carens,2012,Lắp ráp trong nước,Crossover,85689,Vàng,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,335000000
181,https://s.bonbanh.com/uploads/users/491083/car/4604768/m_1664184969.jpg,Audi,Q5,2018,Nhập khẩu,SUV,33000,Xanh,Đen,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,1790000000
182,https://s.bonbanh.com/uploads/users/524628/car/4469862/m_1657082021.557.jpeg,Mini,Cooper,2018,Nhập khẩu,Coupe,40000,Xanh,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,1579000000
183,https://s.bonbanh.com/uploads/users/64427/car/4330188/m_1649821905.947.jpeg,Mercedes Benz,E class,2021,Lắp ráp trong nước,Sedan,1000,Trắng,Đen,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,2320000000
184,https://s.bonbanh.com/uploads/users/378467/car/3868563/m_1623829790.396.jpg,Mercedes Benz,GLC,2021,Lắp ráp trong nước,SUV,4000,Đen,Đen,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,2449000000
185,https://s.bonbanh.com/uploads/users/34391/car/4525706/m_1660028074.120.jpg,Honda,CRV,2015,Lắp ráp trong nước,SUV,78427,Bạc,Kem,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,642000000
186,https://s.bonbanh.com/uploads/users/135253/car/4512328/m_1659325854.377.jpeg,Toyota,Vios,2005,Lắp ráp trong nước,Sedan,166836,Đen,Ghi,Xăng,1.5,Số tay,FWD - Dẫn động cầu trước,168000000
187,https://s.bonbanh.com/uploads/users/135253/car/4513059/m_1659345532.359.jpeg,Chevrolet,Captiva,2008,Lắp ráp trong nước,SUV,152663,Vàng,Nhiều màu,Xăng,2.4,Số tay,FWD - Dẫn động cầu trước,245000000
188,https://s.bonbanh.com/uploads/users/64579/car/4519211/m_1659670836.768.jpg,Kia,Cerato,2010,Nhập khẩu,Sedan,86000,Đen,Ghi,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,340000000
189,https://s.bonbanh.com/uploads/users/629293/car/4580839/m_1662985085.738.jpeg,Hyundai,Accent,2018,Lắp ráp trong nước,Sedan,490000,Đen,Kem,Xăng,1.4,Số tự động,FWD - Dẫn động cầu trước,465000000
190,https://s.bonbanh.com/uploads/users/135253/car/4593575/m_1663638851.162.jpeg,Mitsubishi,Attrage,2021,Nhập khẩu,Sedan,3996,Trắng,Đen,Xăng,1.2,Số tay,FWD - Dẫn động cầu trước,390000000
191,https://s.bonbanh.com/uploads/users/534006/car/4443448/m_1655689237.181.jpg,Mercedes Benz,Maybach,2017,Nhập khẩu,Sedan,40000,Đen,Kem,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,4939000000
192,https://s.bonbanh.com/uploads/users/106834/car/4433847/m_1655180127.649.jpeg,Mercedes Benz,GLS,2021,Nhập khẩu,SUV,5000,Đen,Đen,Xăng,3,Số tự động,AWD - 4 bánh toàn thời gian,5350000000
193,https://s.bonbanh.com/uploads/users/90087/car/4548777/m_1661253854.580.jpeg,Hyundai,Kona,2019,Lắp ráp trong nước,Crossover,18000,Xanh,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,619000000
194,https://s.bonbanh.com/uploads/users/90087/car/4548777/m_1661253854.580.jpeg,Hyundai,Kona,2019,Lắp ráp trong nước,Crossover,18000,Xanh,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,619000000
195,https://s.bonbanh.com/uploads/users/506015/car/4509775/m_1659166453.548.jpeg,BMW,3 Series,2014,Nhập khẩu,Sedan,67000,Xanh,Kem,Xăng,2,Số tự động,RFD - Dẫn động cầu sau,690000000
196,https://s.bonbanh.com/uploads/users/176574/car/4569383/m_1662434707.796.jpg,Peugeot,3008,2019,Lắp ráp trong nước,Crossover,43000,Đen,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,935000000
197,https://s.bonbanh.com/uploads/users/422816/car/4605535/m_1664240209.473.jpeg,Hyundai,Kona,2020,Lắp ráp trong nước,Crossover,16000,Đỏ,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,685000000
198,https://s.bonbanh.com/uploads/users/79820/car/4530553/m_1660276137.348.jpeg,Ford,Everest,2020,Nhập khẩu,SUV,21000,Bạc,Đen,Dầu,2,Số tự động,4WD - Dẫn động 4 bánh,1295000000
199,https://s.bonbanh.com/uploads/users/68798/car/4534905/m_1660535150.677.jpeg,Mercedes Benz,GLC,2021,Lắp ráp trong nước,SUV,6000,Đen,Đen,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,2485000000
200,https://s.bonbanh.com/uploads/users/527847/car/4551607/m_1661411150.678.jpg,Bentley,Mulsanne,2014,Nhập khẩu,Sedan,10000,Cam,Đen,Xăng,6.8,Số tự động,AWD - 4 bánh toàn thời gian,13500000000
201,https://s.bonbanh.com/uploads/users/134470/car/4535019/m_1660538075.819.jpeg,Toyota,Fortuner,2011,Lắp ráp trong nước,SUV,80000,Đen,Kem,Dầu,2.5,Số tay,RFD - Dẫn động cầu sau,525000000
202,https://s.bonbanh.com/uploads/users/125983/car/4611392/m_1664514538.547.jpg,Toyota,Vios,2006,Lắp ráp trong nước,Sedan,10000,Cát,Đen,Xăng,1.5,Số tay,FWD - Dẫn động cầu trước,230000000
203,https://s.bonbanh.com/uploads/users/465614/car/4400484/m_1653449996.jpg,Mercedes Benz,S class,2016,Lắp ráp trong nước,Sedan,30000,Trắng,Kem,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,2699000000
204,https://s.bonbanh.com/uploads/users/45810/car/4581732/m_1663042472.572.jpg,Peugeot,3008,2022,Lắp ráp trong nước,Crossover,5000,Đen,Đen,Xăng,1.6,Số tự động,FWD - Dẫn động cầu trước,1120000000
205,https://s.bonbanh.com/uploads/users/134470/car/4562905/m_1662023727.131.jpeg,Lexus,RX,2010,Nhập khẩu,SUV,65000,Trắng,Kem,Xăng,3.5,Số tự động,AWD - 4 bánh toàn thời gian,1260000000
206,https://s.bonbanh.com/uploads/users/204480/car/4432699/m_1655112683.717.jpg,Hyundai,SantaFe,2021,Lắp ráp trong nước,SUV,7000,Trắng,Đen,Xăng,2.4,Số tự động,FWD - Dẫn động cầu trước,1028000000
207,https://s.bonbanh.com/uploads/users/408711/car/4407145/m_1653787938.453.jpg,Mercedes Benz,S class,2020,Lắp ráp trong nước,Sedan,14000,Trắng,Đen,Xăng,3,Số tự động,RFD - Dẫn động cầu sau,4199000000
208,https://s.bonbanh.com/uploads/users/490344/car/4619772/m_1664942131.312.jpg,Mazda,3,2018,Lắp ráp trong nước,Sedan,47000,Trắng,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,565000000
209,https://s.bonbanh.com/uploads/users/491707/car/4572153/m_1662546065.114.jpg,Mazda,2,2020,Nhập khẩu,Sedan,25000,Đỏ,Đen,Xăng,1.5,Số tự động,FWD - Dẫn động cầu trước,510000000
210,https://s.bonbanh.com/uploads/users/493362/car/4559755/m_1661850627.493.jpg,Mazda,CX5,2018,Lắp ráp trong nước,SUV,82000,Bạc,Đen,Xăng,2.5,Số tự động,FWD - Dẫn động cầu trước,799000000
211,https://s.bonbanh.com/uploads/users/374085/car/4417826/m_1654331930.388.jpeg,Mercedes Benz,GLC,2018,Lắp ráp trong nước,SUV,45000,Trắng,Đen,Xăng,2,Số tự động,AWD - 4 bánh toàn thời gian,1788000000
212,https://s.bonbanh.com/uploads/users/353415/car/4607243/m_1664771709.798.jpg,Nissan,X trail,2018,Lắp ráp trong nước,SUV,20000,Nâu,Đen,Xăng,2,Số tự động,FWD - Dẫn động cầu trước,695000000
